FILENAME,INSTANCE,GAME_TYPE,ALGORITHM_VARIANT,CUT,CUT_VALIDITY,ENUMERATE_NE,MODEL_TYPE,BRANCHING_STRATEGY,FEASIBILITY_TOL,SOLVE_STATUS,NUMBER_OF_NE_FOUND,NODE_EXPLORED,CUTS_ADDED,TIME,ANTICYCLING_MEASURES_TAKEN
slurm_20027963-738.out:result,../../../instances/NEP_knapsack_instances/3-5-5-strongcorr-2.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,38,13,0.668045,0
slurm_20027963-739.out:result,../../../instances/NEP_knapsack_instances/3-5-5-strongcorr-3.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,3,0,1.91895,0
slurm_20027963-73.out:result,../../../instances/NEP_knapsack_instances/2-15-5-weakcorr-2.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,169,178,45.2211,0
slurm_20027963-740.out:result,../../../instances/NEP_knapsack_instances/3-5-5-strongcorr-4.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,14,13,0.409821,0
slurm_20027963-741.out:result,../../../instances/NEP_knapsack_instances/3-5-5-uncorr-0.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,1,0,0.159021,0
slurm_20027963-742.out:result,../../../instances/NEP_knapsack_instances/3-5-5-uncorr-1.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,4,0,0.177516,0
slurm_20027963-743.out:result,../../../instances/NEP_knapsack_instances/3-5-5-uncorr-2.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,4,0,0.173736,0
slurm_20027963-744.out:result,../../../instances/NEP_knapsack_instances/3-5-5-uncorr-3.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,2,0,0.166661,0
slurm_20027963-745.out:result,../../../instances/NEP_knapsack_instances/3-5-5-uncorr-4.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,19,10,0.423326,0
slurm_20027963-746.out:result,../../../instances/NEP_knapsack_instances/3-5-5-weakcorr-0.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,6,0,1.03017,0
slurm_20027963-747.out:result,../../../instances/NEP_knapsack_instances/3-5-5-weakcorr-1.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,7,21,0.523673,0
slurm_20027963-748.out:result,../../../instances/NEP_knapsack_instances/3-5-5-weakcorr-2.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,27,12,0.395439,0
slurm_20027963-749.out:result,../../../instances/NEP_knapsack_instances/3-5-5-weakcorr-3.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,19,6,1.31347,0
slurm_20027963-74.out:result,../../../instances/NEP_knapsack_instances/2-15-5-weakcorr-3.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,138,995,1310.45,0
slurm_20027963-750.out:result,../../../instances/NEP_knapsack_instances/3-5-5-weakcorr-4.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,4,6,0.198229,0
slurm_20027963-751.out:result,../../../instances/NEP_knapsack_instances/3-5-8-strongcorr-0.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,5,0,0.186462,0
slurm_20027963-752.out:result,../../../instances/NEP_knapsack_instances/3-5-8-strongcorr-1.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,2,0,0.141835,0
slurm_20027963-753.out:result,../../../instances/NEP_knapsack_instances/3-5-8-strongcorr-2.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,8,4,0.210689,0
slurm_20027963-754.out:result,../../../instances/NEP_knapsack_instances/3-5-8-strongcorr-3.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,5,0,0.181269,0
slurm_20027963-755.out:result,../../../instances/NEP_knapsack_instances/3-5-8-strongcorr-4.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,1,0,0.990973,0
slurm_20027963-756.out:result,../../../instances/NEP_knapsack_instances/3-5-8-uncorr-0.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,1,0,0.159246,0
slurm_20027963-757.out:result,../../../instances/NEP_knapsack_instances/3-5-8-uncorr-1.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,4,0,0.175442,0
slurm_20027963-758.out:result,../../../instances/NEP_knapsack_instances/3-5-8-uncorr-2.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,3,3,0.164282,0
slurm_20027963-759.out:result,../../../instances/NEP_knapsack_instances/3-5-8-uncorr-3.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,21,8,0.294251,0
slurm_20027963-75.out:result,../../../instances/NEP_knapsack_instances/2-15-5-weakcorr-4.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,1,0,1.00361,0
slurm_20027963-760.out:result,../../../instances/NEP_knapsack_instances/3-5-8-uncorr-4.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,7,6,0.251517,0
slurm_20027963-761.out:result,../../../instances/NEP_knapsack_instances/3-5-8-weakcorr-0.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,2,0,0.133473,0
slurm_20027963-762.out:result,../../../instances/NEP_knapsack_instances/3-5-8-weakcorr-1.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,3,0,0.185257,0
slurm_20027963-763.out:result,../../../instances/NEP_knapsack_instances/3-5-8-weakcorr-2.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,3,0,0.183464,0
slurm_20027963-764.out:result,../../../instances/NEP_knapsack_instances/3-5-8-weakcorr-3.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,1,0,0.165701,0
slurm_20027963-765.out:result,../../../instances/NEP_knapsack_instances/3-5-8-weakcorr-4.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,2,3,0.154205,0
slurm_20027963-766.out:result,../../../instances/NEP_knapsack_instances/3-60-2-strongcorr-0.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,124,246,3599.93,0
slurm_20027963-767.out:result,../../../instances/NEP_knapsack_instances/3-60-2-strongcorr-1.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,159,165,3599.92,0
slurm_20027963-768.out:result,../../../instances/NEP_knapsack_instances/3-60-2-strongcorr-2.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,511,132,3599.92,0
slurm_20027963-769.out:result,../../../instances/NEP_knapsack_instances/3-60-2-strongcorr-3.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,143,216,3599.92,0
slurm_20027963-76.out:result,../../../instances/NEP_knapsack_instances/2-15-8-strongcorr-0.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,4,0,0.177725,0
slurm_20027963-770.out:result,../../../instances/NEP_knapsack_instances/3-60-2-strongcorr-4.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,91,230,3599.93,0
slurm_20027963-771.out:result,../../../instances/NEP_knapsack_instances/3-60-2-uncorr-0.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,56,230,3599.93,0
slurm_20027963-772.out:result,../../../instances/NEP_knapsack_instances/3-60-2-uncorr-1.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,339,177,3599.93,0
slurm_20027963-773.out:result,../../../instances/NEP_knapsack_instances/3-60-2-uncorr-2.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,175,171,3599.92,0
slurm_20027963-774.out:result,../../../instances/NEP_knapsack_instances/3-60-2-uncorr-3.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,69,186,3599.93,0
slurm_20027963-775.out:result,../../../instances/NEP_knapsack_instances/3-60-2-uncorr-4.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,86,165,3599.92,0
slurm_20027963-776.out:result,../../../instances/NEP_knapsack_instances/3-60-2-weakcorr-0.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,259,318,3599.93,0
slurm_20027963-777.out:result,../../../instances/NEP_knapsack_instances/3-60-2-weakcorr-1.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,506,168,3599.92,0
slurm_20027963-778.out:result,../../../instances/NEP_knapsack_instances/3-60-2-weakcorr-2.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,289,346,3599.93,0
slurm_20027963-779.out:result,../../../instances/NEP_knapsack_instances/3-60-2-weakcorr-3.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,143,219,3599.92,0
slurm_20027963-77.out:result,../../../instances/NEP_knapsack_instances/2-15-8-strongcorr-1.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,5,2,0.191762,0
slurm_20027963-780.out:result,../../../instances/NEP_knapsack_instances/3-60-2-weakcorr-4.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,118,213,3599.92,0
slurm_20027963-781.out:result,../../../instances/NEP_knapsack_instances/3-60-5-strongcorr-0.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,37,63,3599.92,0
slurm_20027963-782.out:result,../../../instances/NEP_knapsack_instances/3-60-5-strongcorr-1.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,12,27,3599.91,0
slurm_20027963-783.out:result,../../../instances/NEP_knapsack_instances/3-60-5-strongcorr-2.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,19,24,3599.91,0
slurm_20027963-784.out:result,../../../instances/NEP_knapsack_instances/3-60-5-strongcorr-3.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,30,33,3599.91,0
slurm_20027963-785.out:result,../../../instances/NEP_knapsack_instances/3-60-5-strongcorr-4.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,19,33,3599.91,0
slurm_20027963-786.out:result,../../../instances/NEP_knapsack_instances/3-60-5-uncorr-0.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,26,186,3599.94,0
slurm_20027963-787.out:result,../../../instances/NEP_knapsack_instances/3-60-5-uncorr-1.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,46,171,3599.94,0
slurm_20027963-788.out:result,../../../instances/NEP_knapsack_instances/3-60-5-uncorr-2.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,26,114,3599.93,0
slurm_20027963-789.out:result,../../../instances/NEP_knapsack_instances/3-60-5-uncorr-3.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,30,144,3599.93,0
slurm_20027963-78.out:result,../../../instances/NEP_knapsack_instances/2-15-8-strongcorr-2.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,4,0,0.208729,0
slurm_20027963-790.out:result,../../../instances/NEP_knapsack_instances/3-60-5-uncorr-4.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,33,183,3599.94,0
slurm_20027963-791.out:result,../../../instances/NEP_knapsack_instances/3-60-5-weakcorr-0.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,27,36,3599.91,0
slurm_20027963-792.out:result,../../../instances/NEP_knapsack_instances/3-60-5-weakcorr-1.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,19,24,3599.91,0
slurm_20027963-793.out:result,../../../instances/NEP_knapsack_instances/3-60-5-weakcorr-2.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,56,114,3599.92,0
slurm_20027963-794.out:result,../../../instances/NEP_knapsack_instances/3-60-5-weakcorr-3.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,29,75,3599.92,0
slurm_20027963-795.out:result,../../../instances/NEP_knapsack_instances/3-60-5-weakcorr-4.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,23,27,3599.91,0
slurm_20027963-796.out:result,../../../instances/NEP_knapsack_instances/3-60-8-strongcorr-0.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,71,296,3599.97,0
slurm_20027963-797.out:result,../../../instances/NEP_knapsack_instances/3-60-8-strongcorr-1.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,69,453,3600.01,0
slurm_20027963-798.out:result,../../../instances/NEP_knapsack_instances/3-60-8-strongcorr-2.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,62,363,3599.98,0
slurm_20027963-799.out:result,../../../instances/NEP_knapsack_instances/3-60-8-strongcorr-3.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,88,420,3600,0
slurm_20027963-79.out:result,../../../instances/NEP_knapsack_instances/2-15-8-strongcorr-3.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,6,11,0.458146,0
slurm_20027963-7.out:result,../../../instances/NEP_knapsack_instances/2-10-2-uncorr-1.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,10,6,0.476558,0
slurm_20027963-800.out:result,../../../instances/NEP_knapsack_instances/3-60-8-strongcorr-4.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,48,380,3599.99,0
slurm_20027963-801.out:result,../../../instances/NEP_knapsack_instances/3-60-8-uncorr-0.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,146,437,3600.01,0
slurm_20027963-802.out:result,../../../instances/NEP_knapsack_instances/3-60-8-uncorr-1.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,24,267,3599.96,0
slurm_20027963-803.out:result,../../../instances/NEP_knapsack_instances/3-60-8-uncorr-2.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,19,393,3599.99,0
slurm_20027963-804.out:result,../../../instances/NEP_knapsack_instances/3-60-8-uncorr-3.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,62,294,3599.97,0
slurm_20027963-805.out:result,../../../instances/NEP_knapsack_instances/3-60-8-uncorr-4.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,33,332,3599.98,0
slurm_20027963-806.out:result,../../../instances/NEP_knapsack_instances/3-60-8-weakcorr-0.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,88,321,3599.98,0
slurm_20027963-807.out:result,../../../instances/NEP_knapsack_instances/3-60-8-weakcorr-1.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,81,405,3599.99,0
slurm_20027963-808.out:result,../../../instances/NEP_knapsack_instances/3-60-8-weakcorr-2.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,17,60,3599.92,0
slurm_20027963-809.out:result,../../../instances/NEP_knapsack_instances/3-60-8-weakcorr-3.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,98,547,3600.02,0
slurm_20027963-80.out:result,../../../instances/NEP_knapsack_instances/2-15-8-strongcorr-4.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,31,37,4.82449,0
slurm_20027963-810.out:result,../../../instances/NEP_knapsack_instances/3-60-8-weakcorr-4.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,23,60,224.585,0
slurm_20027963-811.out:result,../../../instances/NEP_knapsack_instances/3-70-2-strongcorr-0.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,100,228,3599.93,0
slurm_20027963-812.out:result,../../../instances/NEP_knapsack_instances/3-70-2-strongcorr-1.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,132,237,3599.93,0
slurm_20027963-813.out:result,../../../instances/NEP_knapsack_instances/3-70-2-strongcorr-2.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,108,123,3599.92,0
slurm_20027963-814.out:result,../../../instances/NEP_knapsack_instances/3-70-2-strongcorr-3.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,98,192,3599.93,0
slurm_20027963-815.out:result,../../../instances/NEP_knapsack_instances/3-70-2-strongcorr-4.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,4,0,5.73378,0
slurm_20027963-816.out:result,../../../instances/NEP_knapsack_instances/3-70-2-uncorr-0.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,72,213,3599.93,0
slurm_20027963-817.out:result,../../../instances/NEP_knapsack_instances/3-70-2-uncorr-1.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,115,183,3599.93,0
slurm_20027963-818.out:result,../../../instances/NEP_knapsack_instances/3-70-2-uncorr-2.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,50,228,3599.93,0
slurm_20027963-819.out:result,../../../instances/NEP_knapsack_instances/3-70-2-uncorr-3.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,30,183,3599.93,0
slurm_20027963-81.out:result,../../../instances/NEP_knapsack_instances/2-15-8-uncorr-0.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,4,7,0.517792,0
slurm_20027963-820.out:result,../../../instances/NEP_knapsack_instances/3-70-2-uncorr-4.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,99,156,3599.93,0
slurm_20027963-821.out:result,../../../instances/NEP_knapsack_instances/3-70-2-weakcorr-0.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,57,171,3599.92,0
slurm_20027963-822.out:result,../../../instances/NEP_knapsack_instances/3-70-2-weakcorr-1.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,119,216,3599.93,0
slurm_20027963-823.out:result,../../../instances/NEP_knapsack_instances/3-70-2-weakcorr-2.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,106,183,3599.93,0
slurm_20027963-824.out:result,../../../instances/NEP_knapsack_instances/3-70-2-weakcorr-3.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,140,114,3599.92,0
slurm_20027963-825.out:result,../../../instances/NEP_knapsack_instances/3-70-2-weakcorr-4.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,84,189,3599.92,0
slurm_20027963-826.out:result,../../../instances/NEP_knapsack_instances/3-70-5-strongcorr-0.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,18,21,3599.91,0
slurm_20027963-827.out:result,../../../instances/NEP_knapsack_instances/3-70-5-strongcorr-1.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,15,18,3599.91,0
slurm_20027963-828.out:result,../../../instances/NEP_knapsack_instances/3-70-5-strongcorr-2.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,9,21,3599.91,0
slurm_20027963-829.out:result,../../../instances/NEP_knapsack_instances/3-70-5-strongcorr-3.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,40,36,3599.91,0
