FILENAME,INSTANCE,GAME_TYPE,ALGORITHM_VARIANT,CUT,CUT_VALIDITY,ENUMERATE_NE,MODEL_TYPE,BRANCHING_STRATEGY,FEASIBILITY_TOL,SOLVE_STATUS,NUMBER_OF_NE_FOUND,NODE_EXPLORED,CUTS_ADDED,TIME,ANTICYCLING_MEASURES_TAKEN
slurm_20023130-196.out:result,../../../instances/implementation_games/I_2_15_ss_1_5.txt,GNEP,implementationGame,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,17,31,2.93731,0
slurm_20023130-197.out:result,../../../instances/implementation_games/I_2_15_ss_1_6.txt,GNEP,implementationGame,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,1,0,1.84114,0
slurm_20023130-198.out:result,../../../instances/implementation_games/I_2_15_ss_1_7.txt,GNEP,implementationGame,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,3,0,1.96022,0
slurm_20023130-199.out:result,../../../instances/implementation_games/I_2_15_ss_1_8.txt,GNEP,implementationGame,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,28328,49899,3599.98,0
slurm_20023130-19.out:result,../../../instances/implementation_games/I_10_10_mm_1_8.txt,GNEP,implementationGame,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,1866,12412,3604.76,0
slurm_20023130-1.out:result,../../../instances/implementation_games/I_10_10_mm_10_10.txt,GNEP,implementationGame,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,1100,7416,3610.61,0
slurm_20023130-200.out:result,../../../instances/implementation_games/I_2_15_ss_1_9.txt,GNEP,implementationGame,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,29832,56947,3600.01,0
slurm_20023130-201.out:result,../../../instances/implementation_games/I_2_20_mm_10_100.txt,GNEP,implementationGame,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,22582,39975,3600.04,0
slurm_20023130-202.out:result,../../../instances/implementation_games/I_2_20_mm_10_10.txt,GNEP,implementationGame,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,31976,55532,3599.95,0
slurm_20023130-203.out:result,../../../instances/implementation_games/I_2_20_mm_10_11.txt,GNEP,implementationGame,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,9,4,0.458147,0
slurm_20023130-204.out:result,../../../instances/implementation_games/I_2_20_mm_10_12.txt,GNEP,implementationGame,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,22189,43180,3600.04,0
slurm_20023130-205.out:result,../../../instances/implementation_games/I_2_20_mm_10_13.txt,GNEP,implementationGame,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,5089,6628,527.732,0
slurm_20023130-206.out:result,../../../instances/implementation_games/I_2_20_mm_10_14.txt,GNEP,implementationGame,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,26728,40307,3599.95,0
slurm_20023130-207.out:result,../../../instances/implementation_games/I_2_20_mm_10_15.txt,GNEP,implementationGame,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,22857,44301,3599.96,0
slurm_20023130-208.out:result,../../../instances/implementation_games/I_2_20_mm_10_16.txt,GNEP,implementationGame,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,249,554,20.9774,0
slurm_20023130-209.out:result,../../../instances/implementation_games/I_2_20_mm_10_17.txt,GNEP,implementationGame,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,23414,36675,1480.25,0
slurm_20023130-20.out:result,../../../instances/implementation_games/I_10_10_mm_1_9.txt,GNEP,implementationGame,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,6216,31780,3600.08,0
slurm_20023130-210.out:result,../../../instances/implementation_games/I_2_20_mm_10_18.txt,GNEP,implementationGame,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,23217,45769,3599.93,0
slurm_20023130-211.out:result,../../../instances/implementation_games/I_2_20_mm_10_19.txt,GNEP,implementationGame,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,7,19,2.37951,0
slurm_20023130-212.out:result,../../../instances/implementation_games/I_2_20_mm_10_1.txt,GNEP,implementationGame,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,35422,28752,3599.96,0
slurm_20023130-213.out:result,../../../instances/implementation_games/I_2_20_mm_10_20.txt,GNEP,implementationGame,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,2817,4296,324.281,0
slurm_20023130-214.out:result,../../../instances/implementation_games/I_2_20_mm_10_21.txt,GNEP,implementationGame,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,16102,18170,1437.29,0
slurm_20023130-215.out:result,../../../instances/implementation_games/I_2_20_mm_10_22.txt,GNEP,implementationGame,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,18314,28836,3600.13,0
slurm_20023130-216.out:result,../../../instances/implementation_games/I_2_20_mm_10_23.txt,GNEP,implementationGame,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,2731,7659,3602.76,0
slurm_20023130-217.out:result,../../../instances/implementation_games/I_2_20_mm_10_24.txt,GNEP,implementationGame,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,38477,53829,3599.9,0
slurm_20023130-218.out:result,../../../instances/implementation_games/I_2_20_mm_10_25.txt,GNEP,implementationGame,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,4177,7015,303.322,0
slurm_20023130-219.out:result,../../../instances/implementation_games/I_2_20_mm_10_26.txt,GNEP,implementationGame,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,144,271,12.8122,0
slurm_20023130-21.out:result,../../../instances/implementation_games/I_10_10_ss_10_10.txt,GNEP,implementationGame,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,249058,0,3599.91,0
slurm_20023130-220.out:result,../../../instances/implementation_games/I_2_20_mm_10_27.txt,GNEP,implementationGame,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,808,1304,132.317,0
slurm_20023130-221.out:result,../../../instances/implementation_games/I_2_20_mm_10_28.txt,GNEP,implementationGame,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,480513,0,3599.9,0
slurm_20023130-222.out:result,../../../instances/implementation_games/I_2_20_mm_10_29.txt,GNEP,implementationGame,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,18469,33757,3600.01,0
slurm_20023130-223.out:result,../../../instances/implementation_games/I_2_20_mm_10_2.txt,GNEP,implementationGame,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,14835,30089,3599.95,0
slurm_20023130-224.out:result,../../../instances/implementation_games/I_2_20_mm_10_30.txt,GNEP,implementationGame,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,103,165,12.5479,0
slurm_20023130-225.out:result,../../../instances/implementation_games/I_2_20_mm_10_31.txt,GNEP,implementationGame,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,1,0,0.310831,0
slurm_20023130-226.out:result,../../../instances/implementation_games/I_2_20_mm_10_32.txt,GNEP,implementationGame,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,25118,42149,3600.91,0
slurm_20023130-227.out:result,../../../instances/implementation_games/I_2_20_mm_10_33.txt,GNEP,implementationGame,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,282,800,130.126,0
slurm_20023130-228.out:result,../../../instances/implementation_games/I_2_20_mm_10_34.txt,GNEP,implementationGame,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,8,11,0.451962,0
slurm_20023130-229.out:result,../../../instances/implementation_games/I_2_20_mm_10_35.txt,GNEP,implementationGame,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,1,0,0.186358,0
slurm_20023130-22.out:result,../../../instances/implementation_games/I_10_10_ss_10_1.txt,GNEP,implementationGame,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,81,1373,3606.57,0
slurm_20023130-230.out:result,../../../instances/implementation_games/I_2_20_mm_10_36.txt,GNEP,implementationGame,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,323,235,32.5247,0
slurm_20023130-231.out:result,../../../instances/implementation_games/I_2_20_mm_10_37.txt,GNEP,implementationGame,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,16940,30726,3599.94,0
slurm_20023130-232.out:result,../../../instances/implementation_games/I_2_20_mm_10_38.txt,GNEP,implementationGame,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,24495,48048,3599.9,0
slurm_20023130-233.out:result,../../../instances/implementation_games/I_2_20_mm_10_39.txt,GNEP,implementationGame,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,1269,1356,118.578,0
slurm_20023130-234.out:result,../../../instances/implementation_games/I_2_20_mm_10_3.txt,GNEP,implementationGame,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,19350,34638,3600,0
slurm_20023130-235.out:result,../../../instances/implementation_games/I_2_20_mm_10_40.txt,GNEP,implementationGame,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,14716,28382,3599.9,0
slurm_20023130-236.out:result,../../../instances/implementation_games/I_2_20_mm_10_41.txt,GNEP,implementationGame,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,16885,36263,3599.9,0
slurm_20023130-237.out:result,../../../instances/implementation_games/I_2_20_mm_10_42.txt,GNEP,implementationGame,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,1121,1984,145.364,0
slurm_20023130-238.out:result,../../../instances/implementation_games/I_2_20_mm_10_43.txt,GNEP,implementationGame,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,12011,27651,3600.12,0
slurm_20023130-239.out:result,../../../instances/implementation_games/I_2_20_mm_10_44.txt,GNEP,implementationGame,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,19968,38797,3600,0
slurm_20023130-23.out:result,../../../instances/implementation_games/I_10_10_ss_10_2.txt,GNEP,implementationGame,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,ERROR: stopping the algorithm because of abnormal optimization status code 12,0,237,2907,3600,0
slurm_20023130-240.out:result,../../../instances/implementation_games/I_2_20_mm_10_45.txt,GNEP,implementationGame,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,251,453,43.3673,0
slurm_20023130-241.out:result,../../../instances/implementation_games/I_2_20_mm_10_46.txt,GNEP,implementationGame,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,25505,44561,3599.9,0
slurm_20023130-242.out:result,../../../instances/implementation_games/I_2_20_mm_10_47.txt,GNEP,implementationGame,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,34397,61451,3599.93,0
slurm_20023130-243.out:result,../../../instances/implementation_games/I_2_20_mm_10_48.txt,GNEP,implementationGame,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,457,501,34.6419,0
slurm_20023130-244.out:result,../../../instances/implementation_games/I_2_20_mm_10_49.txt,GNEP,implementationGame,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,15769,36770,3600.05,0
slurm_20023130-245.out:result,../../../instances/implementation_games/I_2_20_mm_10_4.txt,GNEP,implementationGame,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,66,77,6.85672,0
slurm_20023130-246.out:result,../../../instances/implementation_games/I_2_20_mm_10_50.txt,GNEP,implementationGame,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,24043,42270,3599.91,0
slurm_20023130-247.out:result,../../../instances/implementation_games/I_2_20_mm_10_51.txt,GNEP,implementationGame,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,35450,42320,3600.02,0
slurm_20023130-248.out:result,../../../instances/implementation_games/I_2_20_mm_10_52.txt,GNEP,implementationGame,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,1,0,2.18906,0
slurm_20023130-249.out:result,../../../instances/implementation_games/I_2_20_mm_10_53.txt,GNEP,implementationGame,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,20951,45034,3600.12,0
slurm_20023130-24.out:result,../../../instances/implementation_games/I_10_10_ss_10_3.txt,GNEP,implementationGame,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,1,0,0.465543,0
slurm_20023130-250.out:result,../../../instances/implementation_games/I_2_20_mm_10_54.txt,GNEP,implementationGame,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,17322,29115,3599.91,0
slurm_20023130-251.out:result,../../../instances/implementation_games/I_2_20_mm_10_55.txt,GNEP,implementationGame,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,3327,4479,458.069,0
slurm_20023130-252.out:result,../../../instances/implementation_games/I_2_20_mm_10_56.txt,GNEP,implementationGame,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,33443,32752,3600.06,0
slurm_20023130-253.out:result,../../../instances/implementation_games/I_2_20_mm_10_57.txt,GNEP,implementationGame,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,15333,25330,3600.14,0
slurm_20023130-254.out:result,../../../instances/implementation_games/I_2_20_mm_10_58.txt,GNEP,implementationGame,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,22717,41466,3599.98,0
slurm_20023130-255.out:result,../../../instances/implementation_games/I_2_20_mm_10_59.txt,GNEP,implementationGame,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,369,397,21.4614,0
slurm_20023130-256.out:result,../../../instances/implementation_games/I_2_20_mm_10_5.txt,GNEP,implementationGame,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,90,47,4.20765,0
slurm_20023130-257.out:result,../../../instances/implementation_games/I_2_20_mm_10_60.txt,GNEP,implementationGame,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,430145,0,3599.91,0
slurm_20023130-258.out:result,../../../instances/implementation_games/I_2_20_mm_10_61.txt,GNEP,implementationGame,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,1,0,0.151643,0
slurm_20023130-259.out:result,../../../instances/implementation_games/I_2_20_mm_10_62.txt,GNEP,implementationGame,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,NO_SOLUTION_FOUND,0,9,6,1.17065,0
slurm_20023130-25.out:result,../../../instances/implementation_games/I_10_10_ss_10_4.txt,GNEP,implementationGame,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,2659,13499,3601,0
slurm_20023130-260.out:result,../../../instances/implementation_games/I_2_20_mm_10_63.txt,GNEP,implementationGame,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,27395,40669,3600,0
slurm_20023130-261.out:result,../../../instances/implementation_games/I_2_20_mm_10_64.txt,GNEP,implementationGame,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,634,778,45.33,0
slurm_20023130-262.out:result,../../../instances/implementation_games/I_2_20_mm_10_65.txt,GNEP,implementationGame,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,8035,14306,665.577,0
slurm_20023130-263.out:result,../../../instances/implementation_games/I_2_20_mm_10_66.txt,GNEP,implementationGame,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,282,438,30.8053,0
slurm_20023130-264.out:result,../../../instances/implementation_games/I_2_20_mm_10_67.txt,GNEP,implementationGame,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,25737,41228,3599.95,0
slurm_20023130-265.out:result,../../../instances/implementation_games/I_2_20_mm_10_68.txt,GNEP,implementationGame,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,1,0,2.2701,0
slurm_20023130-266.out:result,../../../instances/implementation_games/I_2_20_mm_10_69.txt,GNEP,implementationGame,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,55,30,3.22892,0
slurm_20023130-267.out:result,../../../instances/implementation_games/I_2_20_mm_10_6.txt,GNEP,implementationGame,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,27120,52656,3599.95,0
slurm_20023130-268.out:result,../../../instances/implementation_games/I_2_20_mm_10_70.txt,GNEP,implementationGame,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,1185,2032,130.861,0
slurm_20023130-269.out:result,../../../instances/implementation_games/I_2_20_mm_10_71.txt,GNEP,implementationGame,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,29100,38772,3599.96,0
slurm_20023130-26.out:result,../../../instances/implementation_games/I_10_10_ss_10_5.txt,GNEP,implementationGame,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,14404,55332,3600.33,0
slurm_20023130-270.out:result,../../../instances/implementation_games/I_2_20_mm_10_72.txt,GNEP,implementationGame,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,18251,32512,3599.91,0
slurm_20023130-271.out:result,../../../instances/implementation_games/I_2_20_mm_10_73.txt,GNEP,implementationGame,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,1,0,0.198877,0
slurm_20023130-272.out:result,../../../instances/implementation_games/I_2_20_mm_10_74.txt,GNEP,implementationGame,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,NO_SOLUTION_FOUND,0,583,1035,72.4431,0
slurm_20023130-273.out:result,../../../instances/implementation_games/I_2_20_mm_10_75.txt,GNEP,implementationGame,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,139,134,7.81959,0
slurm_20023130-274.out:result,../../../instances/implementation_games/I_2_20_mm_10_76.txt,GNEP,implementationGame,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,75,122,8.81521,0
slurm_20023130-275.out:result,../../../instances/implementation_games/I_2_20_mm_10_77.txt,GNEP,implementationGame,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,24707,41369,3599.97,0
slurm_20023130-276.out:result,../../../instances/implementation_games/I_2_20_mm_10_78.txt,GNEP,implementationGame,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,11849,22245,3602.32,0
slurm_20023130-277.out:result,../../../instances/implementation_games/I_2_20_mm_10_79.txt,GNEP,implementationGame,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,22194,36274,3600.07,0
slurm_20023130-278.out:result,../../../instances/implementation_games/I_2_20_mm_10_7.txt,GNEP,implementationGame,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,21640,30178,2491.04,0
slurm_20023130-279.out:result,../../../instances/implementation_games/I_2_20_mm_10_80.txt,GNEP,implementationGame,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,731,1166,79.5477,0
slurm_20023130-27.out:result,../../../instances/implementation_games/I_10_10_ss_10_6.txt,GNEP,implementationGame,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,2414,10065,3601.49,0
slurm_20023130-280.out:result,../../../instances/implementation_games/I_2_20_mm_10_81.txt,GNEP,implementationGame,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,173,44,5.16249,0
slurm_20023130-281.out:result,../../../instances/implementation_games/I_2_20_mm_10_82.txt,GNEP,implementationGame,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,21157,44322,3599.9,0
slurm_20023130-282.out:result,../../../instances/implementation_games/I_2_20_mm_10_83.txt,GNEP,implementationGame,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,16310,32083,3599.9,0
slurm_20023130-283.out:result,../../../instances/implementation_games/I_2_20_mm_10_84.txt,GNEP,implementationGame,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,24,25,3.69237,0
slurm_20023130-284.out:result,../../../instances/implementation_games/I_2_20_mm_10_85.txt,GNEP,implementationGame,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,29460,47945,3599.96,0
slurm_20023130-285.out:result,../../../instances/implementation_games/I_2_20_mm_10_86.txt,GNEP,implementationGame,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,22107,47925,3599.93,0
slurm_20023130-286.out:result,../../../instances/implementation_games/I_2_20_mm_10_87.txt,GNEP,implementationGame,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,8128,7231,1050.85,0
slurm_20023130-287.out:result,../../../instances/implementation_games/I_2_20_mm_10_88.txt,GNEP,implementationGame,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,27968,41209,3599.94,0
slurm_20023130-288.out:result,../../../instances/implementation_games/I_2_20_mm_10_89.txt,GNEP,implementationGame,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,34812,63764,3600,0
slurm_20023130-289.out:result,../../../instances/implementation_games/I_2_20_mm_10_8.txt,GNEP,implementationGame,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,1308,1578,73.0821,0
slurm_20023130-28.out:result,../../../instances/implementation_games/I_10_10_ss_10_7.txt,GNEP,implementationGame,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,2730,9529,3599.97,0
slurm_20023130-290.out:result,../../../instances/implementation_games/I_2_20_mm_10_90.txt,GNEP,implementationGame,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,328,630,51.6154,0
slurm_20023130-291.out:result,../../../instances/implementation_games/I_2_20_mm_10_91.txt,GNEP,implementationGame,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,2564,2599,249.138,0
slurm_20023130-292.out:result,../../../instances/implementation_games/I_2_20_mm_10_92.txt,GNEP,implementationGame,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,907,2031,125.044,0
slurm_20023130-293.out:result,../../../instances/implementation_games/I_2_20_mm_10_93.txt,GNEP,implementationGame,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,399,580,63.8275,0
